  erp_order_lines  ·  2522 lignes  ·  9 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
OL001101,SO00443,PRD0203,10,14592.26,0,145922.6,TND,Delivered
OL001102,SO00444,PRD0429,3,27801,0,83403,TND,Delivered
OL001103,SO00444,PRD0136,1,43611.8,0,43611.8,TND,Cancelled
OL001104,SO00444,PRD0434,8,9126.1,5,69358.36,TND,Pending
OL001105,SO00445,PRD0030,5,27165.5,10,122244.75,TND,Pending
OL001106,SO00445,PRD0297,2,5672.86,0,11345.72,TND,Delivered
OL001107,SO00445,PRD0481,5,48454.2,0,242271,TND,Delivered
OL001108,SO00445,PRD0041,4,45204.98,5,171778.92,TND,Delivered
OL001109,SO00446,PRD0120,2,40582.78,5,77107.28,TND,Delivered
OL001110,SO00447,PRD0297,4,5672.86,0,22691.44,TND,Pending
OL001111,SO00447,PRD0163,5,4168.68,15,17716.89,TND,Delivered
OL001112,SO00447,PRD0022,6,45183.17,5,257544.07,TND,Delivered
OL001113,SO00447,PRD0284,4,47957.09,0,191828.36,TND,Delivered
OL001114,SO00448,PRD0058,4,2288.88,0,9155.52,TND,Delivered
OL001115,SO00448,PRD0262,7,29155.05,0,204085.35,TND,Delivered
OL001116,SO00448,PRD0040,5,44172.92,0,220864.6,TND,Delivered
OL001117,SO00448,PRD0122,6,6659.4,0,39956.4,TND,Delivered
OL001118,SO00449,PRD0241,5,20973.33,5,99623.32,TND,Delivered
OL001119,SO00449,PRD0483,1,10063.87,0,10063.87,TND,Delivered
OL001120,SO00449,PRD0499,10,9907.35,0,99073.5,TND,Pending
OL001121,SO00450,PRD0262,9,29155.05,10,236155.91,TND,Pending
OL001122,SO00450,PRD0367,4,27477.66,0,109910.64,TND,Pending
OL001123,SO00450,PRD0400,3,20072.67,0,60218.01,TND,Cancelled
OL001124,SO00451,PRD0490,2,16962.28,15,28835.88,TND,Cancelled
OL001125,SO00452,PRD0276,9,18116.79,10,146746,TND,Pending
OL001126,SO00452,PRD0376,9,20468.33,5,175004.22,TND,Delivered
OL001127,SO00452,PRD0063,4,24885.76,10,89588.74,TND,Delivered
OL001128,SO00452,PRD0434,4,9126.1,0,36504.4,TND,Shipped
OL001129,SO00453,PRD0119,2,23910.66,5,45430.25,TND,Delivered
OL001130,SO00453,PRD0234,7,3972.21,0,27805.47,TND,Delivered
OL001131,SO00453,PRD0162,9,40862.71,0,367764.39,TND,Delivered
OL001132,SO00454,PRD0310,7,29294.57,0,205061.99,TND,Shipped
OL001133,SO00454,PRD0118,3,6262.18,15,15968.56,TND,Delivered
OL001134,SO00454,PRD0230,7,2042.17,5,13580.43,TND,Pending
OL001135,SO00454,PRD0403,10,6290.55,0,62905.5,TND,Delivered
OL001136,SO00455,PRD0061,7,1827.89,5,12155.47,TND,Delivered
OL001137,SO00455,PRD0042,8,2391.42,5,18174.79,TND,Shipped
OL001138,SO00455,PRD0210,3,10103.18,10,27278.59,TND,Delivered
OL001139,SO00456,PRD0215,5,21261.21,10,95675.44,TND,Pending
OL001140,SO00457,PRD0381,1,17844.27,10,16059.84,TND,Delivered
OL001141,SO00457,PRD0052,3,22607.92,15,57650.2,TND,Delivered
OL001142,SO00457,PRD0065,9,44594.28,15,341146.24,TND,Shipped
OL001143,SO00457,PRD0446,6,30674.19,0,184045.14,TND,Pending
OL001144,SO00458,PRD0365,2,24807.66,0,49615.32,TND,Shipped
OL001145,SO00458,PRD0151,6,6484.62,5,36962.33,TND,Pending
OL001146,SO00459,PRD0038,6,6557.79,15,33444.73,TND,Shipped
OL001147,SO00460,PRD0380,8,37396.3,5,284211.88,TND,Pending
OL001148,SO00460,PRD0428,10,21976.65,15,186801.52,TND,Shipped
OL001149,SO00460,PRD0224,2,2369,0,4738,TND,Delivered
OL001150,SO00460,PRD0149,10,21522.6,0,215226,TND,Pending
OL001151,SO00461,PRD0165,10,11048.26,0,110482.6,TND,Shipped
OL001152,SO00461,PRD0225,4,10611.37,0,42445.48,TND,Delivered
OL001153,SO00461,PRD0091,10,41464.93,5,393916.83,TND,Delivered
OL001154,SO00461,PRD0261,9,17644.85,10,142923.29,TND,Delivered
OL001155,SO00462,PRD0197,3,10399.96,15,26519.9,TND,Delivered
OL001156,SO00462,PRD0164,4,37973.65,0,151894.6,TND,Delivered
OL001157,SO00462,PRD0388,10,33705.02,0,337050.2,TND,Delivered
OL001158,SO00463,PRD0061,5,1827.89,0,9139.45,TND,Delivered
OL001159,SO00463,PRD0148,3,42255.44,0,126766.32,TND,Shipped
OL001160,SO00464,PRD0474,4,15104.47,5,57396.99,TND,Delivered
OL001161,SO00465,PRD0283,9,43449.54,10,351941.27,TND,Delivered
OL001162,SO00465,PRD0430,1,17694.95,15,15040.71,TND,Delivered
OL001163,SO00466,PRD0004,1,29028.2,0,29028.2,TND,Delivered
OL001164,SO00466,PRD0251,10,21402.42,0,214024.2,TND,Delivered
OL001165,SO00467,PRD0426,5,7714.65,15,32787.26,TND,Pending
OL001166,SO00467,PRD0233,2,29214.54,0,58429.08,TND,Delivered
OL001167,SO00468,PRD0045,5,11584.9,5,55028.27,TND,Delivered
OL001168,SO00468,PRD0443,6,9212.26,10,49746.2,TND,Pending
OL001169,SO00468,PRD0071,4,2335.01,5,8873.04,TND,Delivered
OL001170,SO00469,PRD0142,9,48085.44,5,411130.51,TND,Delivered
OL001171,SO00469,PRD0233,6,29214.54,10,157758.52,TND,Delivered
OL001172,SO00469,PRD0323,2,47991.31,15,81585.23,TND,Shipped
OL001173,SO00470,PRD0098,1,47441.43,15,40325.22,TND,Pending
OL001174,SO00470,PRD0431,4,39382.81,0,157531.24,TND,Delivered
OL001175,SO00470,PRD0286,4,40666.37,5,154532.21,TND,Delivered
OL001176,SO00471,PRD0249,3,41994.77,5,119685.09,TND,Delivered
OL001177,SO00471,PRD0417,4,22096.97,5,83968.49,TND,Delivered
OL001178,SO00472,PRD0002,2,20215.41,0,40430.82,TND,Pending
OL001179,SO00472,PRD0223,3,26701.98,0,80105.94,TND,Pending
OL001180,SO00473,PRD0324,6,6007.05,0,36042.3,TND,Pending
OL001181,SO00473,PRD0299,3,26617.86,10,71868.22,TND,Shipped
OL001182,SO00473,PRD0121,5,22420.63,5,106497.99,TND,Delivered
OL001183,SO00473,PRD0327,7,2872.48,5,19101.99,TND,Delivered
OL001184,SO00474,PRD0050,5,8349.9,0,41749.5,TND,Delivered
OL001185,SO00474,PRD0113,4,38818.94,5,147511.97,TND,Delivered
OL001186,SO00474,PRD0058,8,2288.88,15,15564.38,TND,Pending
OL001187,SO00475,PRD0357,3,20052.03,10,54140.48,TND,Delivered
OL001188,SO00475,PRD0204,8,28415.02,5,215954.15,TND,Pending
OL001189,SO00475,PRD0361,1,10265.03,0,10265.03,TND,Delivered
OL001190,SO00476,PRD0032,5,3820.09,5,18145.43,TND,Delivered
OL001191,SO00476,PRD0288,8,35182.62,0,281460.96,TND,Delivered
OL001192,SO00476,PRD0396,1,41393.4,0,41393.4,TND,Pending
OL001193,SO00476,PRD0166,6,17663.59,5,100682.46,TND,Delivered
OL001194,SO00477,PRD0210,3,10103.18,5,28794.06,TND,Shipped
OL001195,SO00477,PRD0114,2,29304.05,15,49816.88,TND,Pending
OL001196,SO00477,PRD0294,6,10813.85,0,64883.1,TND,Delivered
OL001197,SO00477,PRD0449,1,22224.37,10,20001.93,TND,Delivered
OL001198,SO00478,PRD0468,9,22387,0,201483,TND,Delivered
OL001199,SO00478,PRD0181,4,33316.36,0,133265.44,TND,Delivered
OL001200,SO00478,PRD0393,3,343.99,10,928.77,TND,Delivered
OL001201,SO00479,PRD0149,3,21522.6,15,54882.63,TND,Delivered
OL001202,SO00479,PRD0411,4,7471.95,5,28393.41,TND,Delivered
OL001203,SO00480,PRD0019,1,18137.39,10,16323.65,TND,Delivered
OL001204,SO00481,PRD0406,5,3172.82,0,15864.1,TND,Delivered
OL001205,SO00481,PRD0249,4,41994.77,0,167979.08,TND,Pending
OL001206,SO00481,PRD0022,7,45183.17,5,300468.08,TND,Delivered
OL001207,SO00481,PRD0081,5,7221.69,10,32497.6,TND,Delivered
OL001208,SO00482,PRD0011,9,6654.23,5,56893.67,TND,Delivered
OL001209,SO00482,PRD0008,10,18134.76,10,163212.84,TND,Delivered
OL001210,SO00482,PRD0381,10,17844.27,10,160598.43,TND,Shipped
OL001211,SO00482,PRD0426,7,7714.65,5,51302.42,TND,Delivered
OL001212,SO00483,PRD0235,5,47139.84,15,200344.32,TND,Pending
OL001213,SO00483,PRD0104,7,8433.09,0,59031.63,TND,Delivered
OL001214,SO00483,PRD0052,7,22607.92,5,150342.67,TND,Delivered
OL001215,SO00484,PRD0196,8,1904.45,5,14473.82,TND,Cancelled
OL001216,SO00484,PRD0009,9,28851.93,5,246684,TND,Delivered
OL001217,SO00485,PRD0204,4,28415.02,0,113660.08,TND,Delivered
OL001218,SO00486,PRD0330,5,22995.74,0,114978.7,TND,Shipped
OL001219,SO00487,PRD0049,9,34235.37,0,308118.33,TND,Shipped
OL001220,SO00488,PRD0304,7,30398.21,5,202148.1,TND,Delivered
OL001221,SO00488,PRD0128,10,13156.85,10,118411.65,TND,Delivered
OL001222,SO00488,PRD0043,8,48052.39,0,384419.12,TND,Delivered
OL001223,SO00488,PRD0073,6,31632.07,10,170813.18,TND,Delivered
OL001224,SO00489,PRD0447,4,40058.13,10,144209.27,TND,Shipped
OL001225,SO00489,PRD0003,9,22779.57,0,205016.13,TND,Cancelled
OL001226,SO00489,PRD0138,4,8386.63,0,33546.52,TND,Pending
OL001227,SO00489,PRD0354,9,633.58,5,5417.11,TND,Pending
OL001228,SO00490,PRD0472,2,46761.95,0,93523.9,TND,Delivered
OL001229,SO00491,PRD0388,3,33705.02,5,96059.31,TND,Delivered
OL001230,SO00491,PRD0007,4,14979.85,0,59919.4,TND,Cancelled
OL001231,SO00492,PRD0454,7,44256.79,0,309797.53,TND,Pending
OL001232,SO00493,PRD0072,7,26224.07,0,183568.49,TND,Delivered
OL001233,SO00493,PRD0384,7,48143.8,15,286455.61,TND,Pending
OL001234,SO00493,PRD0448,5,21969.64,5,104355.79,TND,Pending
OL001235,SO00493,PRD0281,6,49696.91,5,283272.39,TND,Delivered
OL001236,SO00494,PRD0268,10,17195.82,15,146164.47,TND,Delivered
OL001237,SO00494,PRD0351,10,30856.18,0,308561.8,TND,Delivered
OL001238,SO00494,PRD0105,6,12109.72,15,61759.57,TND,Pending
OL001239,SO00495,PRD0085,8,34597.51,0,276780.08,TND,Delivered
OL001240,SO00495,PRD0269,3,35518.18,0,106554.54,TND,Cancelled
OL001241,SO00496,PRD0160,4,27434.99,0,109739.96,TND,Delivered
OL001242,SO00497,PRD0170,8,9828.09,5,74693.48,TND,Delivered
OL001243,SO00497,PRD0049,9,34235.37,10,277306.5,TND,Delivered
OL001244,SO00497,PRD0032,1,3820.09,15,3247.08,TND,Delivered
OL001245,SO00497,PRD0320,7,17562.7,5,116791.96,TND,Delivered
OL001246,SO00498,PRD0479,4,42244.85,0,168979.4,TND,Delivered
OL001247,SO00498,PRD0131,4,13126.83,0,52507.32,TND,Delivered
OL001248,SO00498,PRD0288,2,35182.62,0,70365.24,TND,Delivered
OL001249,SO00498,PRD0278,7,4393.67,0,30755.69,TND,Shipped
OL001250,SO00499,PRD0495,10,23523.36,5,223471.92,TND,Delivered
OL001251,SO00499,PRD0414,3,35128.46,0,105385.38,TND,Delivered
OL001252,SO00499,PRD0378,4,15816.89,0,63267.56,TND,Shipped
OL001253,SO00500,PRD0074,8,2533.36,10,18240.19,TND,Delivered
OL001254,SO00500,PRD0085,1,34597.51,0,34597.51,TND,Shipped
OL001255,SO00501,PRD0341,9,38014.81,10,307919.96,TND,Delivered
OL001256,SO00501,PRD0242,7,46193.97,0,323357.79,TND,Delivered
OL001257,SO00501,PRD0168,8,34157.29,0,273258.32,TND,Shipped
OL001258,SO00501,PRD0155,6,10356.75,5,59033.47,TND,Shipped
OL001259,SO00502,PRD0490,5,16962.28,5,80570.83,TND,Shipped
OL001260,SO00502,PRD0086,9,34674.69,0,312072.21,TND,Pending
OL001261,SO00503,PRD0351,7,30856.18,5,205193.6,TND,Delivered
OL001262,SO00503,PRD0062,6,11199.53,10,60477.46,TND,Shipped
OL001263,SO00503,PRD0286,6,40666.37,5,231798.31,TND,Delivered
OL001264,SO00504,PRD0196,3,1904.45,15,4856.35,TND,Cancelled
OL001265,SO00504,PRD0192,4,2600.2,0,10400.8,TND,Delivered
OL001266,SO00505,PRD0301,5,16679.17,0,83395.85,TND,Shipped
OL001267,SO00506,PRD0258,10,5244.75,0,52447.5,TND,Pending
OL001268,SO00506,PRD0472,8,46761.95,0,374095.6,TND,Cancelled
OL001269,SO00506,PRD0007,5,14979.85,0,74899.25,TND,Delivered
OL001270,SO00507,PRD0442,8,5793.33,15,39394.64,TND,Pending
OL001271,SO00508,PRD0089,9,20670.25,10,167429.02,TND,Delivered
OL001272,SO00508,PRD0243,1,31805.2,5,30214.94,TND,Pending
OL001273,SO00508,PRD0384,3,48143.8,10,129988.26,TND,Delivered
OL001274,SO00508,PRD0448,7,21969.64,10,138408.73,TND,Delivered
OL001275,SO00509,PRD0327,2,2872.48,10,5170.46,TND,Delivered
OL001276,SO00509,PRD0364,4,25729.2,5,97770.96,TND,Pending
OL001277,SO00509,PRD0032,6,3820.09,10,20628.49,TND,Shipped
OL001278,SO00509,PRD0161,6,8759.12,10,47299.25,TND,Delivered
OL001279,SO00510,PRD0265,7,44560.07,0,311920.49,TND,Pending
OL001280,SO00510,PRD0008,1,18134.76,0,18134.76,TND,Shipped
OL001281,SO00510,PRD0482,9,8209.45,0,73885.05,TND,Delivered
OL001282,SO00511,PRD0228,5,33887.53,5,160965.77,TND,Pending
OL001283,SO00511,PRD0023,7,38847.97,0,271935.79,TND,Pending
OL001284,SO00512,PRD0160,5,27434.99,5,130316.2,TND,Delivered
OL001285,SO00513,PRD0291,10,19976.92,15,169803.82,TND,Delivered
OL001286,SO00513,PRD0429,2,27801,0,55602,TND,Delivered
OL001287,SO00513,PRD0357,6,20052.03,5,114296.57,TND,Cancelled
OL001288,SO00513,PRD0045,3,11584.9,10,31279.23,TND,Delivered
OL001289,SO00514,PRD0236,4,13975.09,0,55900.36,TND,Pending
OL001290,SO00514,PRD0042,4,2391.42,5,9087.4,TND,Pending
OL001291,SO00514,PRD0450,5,48254.91,0,241274.55,TND,Pending
OL001292,SO00515,PRD0143,10,22829.68,0,228296.8,TND,Delivered
OL001293,SO00515,PRD0072,4,26224.07,0,104896.28,TND,Delivered
OL001294,SO00516,PRD0133,5,32946.53,0,164732.65,TND,Delivered
OL001295,SO00516,PRD0358,6,45851.84,0,275111.04,TND,Pending
OL001296,SO00516,PRD0226,8,1389.12,10,10001.66,TND,Pending
OL001297,SO00517,PRD0019,10,18137.39,0,181373.9,TND,Delivered
OL001298,SO00517,PRD0487,4,43523.47,15,147979.8,TND,Delivered
OL001299,SO00518,PRD0107,9,43846.86,5,374890.65,TND,Pending
OL001300,SO00518,PRD0176,5,42490.18,0,212450.9,TND,Shipped
OL001301,SO00518,PRD0359,5,23523.01,0,117615.05,TND,Delivered
OL001302,SO00519,PRD0265,3,44560.07,0,133680.21,TND,Delivered
OL001303,SO00520,PRD0191,10,14837.18,15,126116.03,TND,Delivered
OL001304,SO00520,PRD0289,2,41770.64,5,79364.22,TND,Shipped
OL001305,SO00520,PRD0194,1,8938.26,0,8938.26,TND,Delivered
OL001306,SO00521,PRD0332,3,37603.12,15,95887.96,TND,Delivered
OL001307,SO00521,PRD0463,8,14603,5,110982.8,TND,Shipped
OL001308,SO00521,PRD0052,8,22607.92,10,162777.02,TND,Delivered
OL001309,SO00522,PRD0375,4,8912.09,0,35648.36,TND,Delivered
OL001310,SO00522,PRD0205,6,49966.22,0,299797.32,TND,Delivered
OL001311,SO00522,PRD0243,1,31805.2,15,27034.42,TND,Shipped
OL001312,SO00522,PRD0428,9,21976.65,0,197789.85,TND,Delivered
OL001313,SO00523,PRD0489,10,2729.2,0,27292,TND,Delivered
OL001314,SO00523,PRD0296,5,42553.35,10,191490.08,TND,Cancelled
OL001315,SO00523,PRD0206,9,22103.87,0,198934.83,TND,Cancelled
OL001316,SO00524,PRD0067,6,3913.46,10,21132.68,TND,Delivered
OL001317,SO00524,PRD0340,2,17174.34,0,34348.68,TND,Shipped
OL001318,SO00525,PRD0235,8,47139.84,0,377118.72,TND,Delivered
OL001319,SO00525,PRD0203,3,14592.26,0,43776.78,TND,Delivered
OL001320,SO00525,PRD0085,4,34597.51,10,124551.04,TND,Delivered
OL001321,SO00526,PRD0079,9,10735.71,10,86959.25,TND,Delivered
OL001322,SO00526,PRD0351,8,30856.18,0,246849.44,TND,Delivered
OL001323,SO00527,PRD0358,7,45851.84,10,288866.59,TND,Pending
OL001324,SO00527,PRD0109,2,43088.05,0,86176.1,TND,Delivered
OL001325,SO00527,PRD0468,3,22387,0,67161,TND,Delivered
OL001326,SO00527,PRD0242,5,46193.97,10,207872.87,TND,Pending
OL001327,SO00528,PRD0306,6,40357.39,0,242144.34,TND,Pending
OL001328,SO00528,PRD0202,10,9716.11,0,97161.1,TND,Shipped
OL001329,SO00528,PRD0274,3,46862.75,10,126529.43,TND,Delivered
OL001330,SO00528,PRD0037,6,42967.61,5,244915.38,TND,Delivered
OL001331,SO00529,PRD0469,3,9327.19,0,27981.57,TND,Delivered
OL001332,SO00529,PRD0040,5,44172.92,0,220864.6,TND,Delivered
OL001333,SO00529,PRD0331,3,23645.71,0,70937.13,TND,Delivered
OL001334,SO00529,PRD0118,7,6262.18,5,41643.5,TND,Delivered
OL001335,SO00530,PRD0491,3,6854.7,0,20564.1,TND,Pending
OL001336,SO00530,PRD0489,2,2729.2,0,5458.4,TND,Delivered
OL001337,SO00530,PRD0216,2,2732.74,5,5192.21,TND,Delivered
OL001338,SO00531,PRD0083,6,22939.47,0,137636.82,TND,Delivered
OL001339,SO00532,PRD0006,7,49541.82,0,346792.74,TND,Delivered
OL001340,SO00532,PRD0249,7,41994.77,0,293963.39,TND,Pending
OL001341,SO00532,PRD0335,10,19778.63,10,178007.67,TND,Shipped
OL001342,SO00532,PRD0492,9,17366.15,0,156295.35,TND,Delivered
OL001343,SO00533,PRD0433,6,28517.51,0,171105.06,TND,Delivered
OL001344,SO00533,PRD0274,7,46862.75,5,311637.29,TND,Delivered
OL001345,SO00533,PRD0498,2,36725.17,0,73450.34,TND,Delivered
OL001346,SO00534,PRD0102,10,42899.68,5,407546.96,TND,Delivered
OL001347,SO00534,PRD0264,1,47268.86,0,47268.86,TND,Delivered
OL001348,SO00534,PRD0417,8,22096.97,0,176775.76,TND,Delivered
OL001349,SO00535,PRD0130,5,49203.26,10,221414.67,TND,Delivered
OL001350,SO00535,PRD0218,5,30907.79,0,154538.95,TND,Delivered
OL001351,SO00535,PRD0173,1,45622.65,0,45622.65,TND,Delivered
OL001352,SO00536,PRD0306,2,40357.39,0,80714.78,TND,Delivered
OL001353,SO00537,PRD0128,2,13156.85,0,26313.7,TND,Delivered
OL001354,SO00537,PRD0090,8,13806.78,0,110454.24,TND,Delivered
OL001355,SO00537,PRD0044,8,6415.87,5,48760.61,TND,Delivered
OL001356,SO00537,PRD0274,9,46862.75,5,400676.51,TND,Delivered
OL001357,SO00538,PRD0191,10,14837.18,15,126116.03,TND,Pending
OL001358,SO00538,PRD0020,2,40045.68,0,80091.36,TND,Cancelled
OL001359,SO00538,PRD0076,2,36174.73,0,72349.46,TND,Pending
OL001360,SO00539,PRD0217,3,1452.45,15,3703.75,TND,Delivered
OL001361,SO00539,PRD0206,2,22103.87,10,39786.97,TND,Delivered
OL001362,SO00539,PRD0012,2,23445.95,10,42202.71,TND,Pending
OL001363,SO00540,PRD0316,4,14264.08,5,54203.5,TND,Delivered
OL001364,SO00540,PRD0264,10,47268.86,0,472688.6,TND,Shipped
OL001365,SO00540,PRD0277,7,23948.72,0,167641.04,TND,Pending
OL001366,SO00541,PRD0142,1,48085.44,5,45681.17,TND,Shipped
OL001367,SO00541,PRD0257,5,14553.17,0,72765.85,TND,Delivered
OL001368,SO00542,PRD0401,7,40341.57,5,268271.44,TND,Delivered
OL001369,SO00543,PRD0307,6,1481.68,0,8890.08,TND,Delivered
OL001370,SO00543,PRD0405,6,17111.48,0,102668.88,TND,Pending
OL001371,SO00543,PRD0500,10,31866.63,10,286799.67,TND,Pending
OL001372,SO00543,PRD0326,10,38281.45,0,382814.5,TND,Delivered
OL001373,SO00544,PRD0176,6,42490.18,0,254941.08,TND,Shipped
OL001374,SO00545,PRD0237,8,29083.17,0,232665.36,TND,Pending
OL001375,SO00545,PRD0438,7,12937.55,0,90562.85,TND,Delivered
OL001376,SO00546,PRD0324,8,6007.05,5,45653.58,TND,Delivered
OL001377,SO00547,PRD0383,6,47388.87,0,284333.22,TND,Shipped
OL001378,SO00547,PRD0272,8,14827.78,5,112691.13,TND,Delivered
OL001379,SO00548,PRD0320,10,17562.7,0,175627,TND,Cancelled
OL001380,SO00548,PRD0181,1,33316.36,10,29984.72,TND,Delivered
OL001381,SO00549,PRD0121,3,22420.63,0,67261.89,TND,Shipped
OL001382,SO00549,PRD0193,2,10858.56,0,21717.12,TND,Delivered
OL001383,SO00549,PRD0472,2,46761.95,5,88847.7,TND,Delivered
OL001384,SO00549,PRD0276,3,18116.79,10,48915.33,TND,Cancelled
OL001385,SO00550,PRD0282,4,26438.18,0,105752.72,TND,Pending
OL001386,SO00550,PRD0210,6,10103.18,10,54557.17,TND,Pending
OL001387,SO00550,PRD0181,6,33316.36,5,189903.25,TND,Delivered
OL001388,SO00550,PRD0385,4,47103.52,10,169572.67,TND,Delivered
OL001389,SO00551,PRD0147,3,21366.62,15,54484.88,TND,Delivered
OL001390,SO00551,PRD0423,5,8273.15,0,41365.75,TND,Shipped
OL001391,SO00551,PRD0474,8,15104.47,5,114793.97,TND,Pending
OL001392,SO00551,PRD0231,2,16627.52,0,33255.04,TND,Pending
OL001393,SO00552,PRD0211,10,29152.53,0,291525.3,TND,Pending
OL001394,SO00552,PRD0097,9,11061.2,15,84618.18,TND,Pending
OL001395,SO00552,PRD0326,7,38281.45,15,227774.63,TND,Delivered
OL001396,SO00552,PRD0015,4,10822.97,0,43291.88,TND,Pending
OL001397,SO00553,PRD0488,6,18288.23,0,109729.38,TND,Pending
OL001398,SO00554,PRD0283,3,43449.54,0,130348.62,TND,Pending
OL001399,SO00554,PRD0262,4,29155.05,0,116620.2,TND,Shipped
OL001400,SO00554,PRD0443,4,9212.26,0,36849.04,TND,Delivered
OL001401,SO00554,PRD0099,1,22549.28,0,22549.28,TND,Delivered
OL001402,SO00555,PRD0351,8,30856.18,15,209822.02,TND,Shipped
OL001403,SO00555,PRD0309,8,40155.93,5,305185.07,TND,Delivered
OL001404,SO00556,PRD0447,3,40058.13,0,120174.39,TND,Pending
OL001405,SO00556,PRD0472,2,46761.95,0,93523.9,TND,Delivered
OL001406,SO00556,PRD0466,7,21838.72,10,137583.94,TND,Cancelled
OL001407,SO00557,PRD0037,5,42967.61,10,193354.24,TND,Delivered
OL001408,SO00557,PRD0401,10,40341.57,5,383244.91,TND,Delivered
OL001409,SO00557,PRD0214,1,5183.45,0,5183.45,TND,Shipped
OL001410,SO00557,PRD0491,1,6854.7,0,6854.7,TND,Delivered
OL001411,SO00558,PRD0187,7,21222.85,5,141131.95,TND,Delivered
OL001412,SO00559,PRD0220,3,12757.53,10,34445.33,TND,Shipped
OL001413,SO00559,PRD0404,10,41101.9,10,369917.1,TND,Delivered
OL001414,SO00559,PRD0064,3,6616.47,0,19849.41,TND,Pending
OL001415,SO00559,PRD0054,3,15323.56,15,39075.08,TND,Shipped
OL001416,SO00560,PRD0136,6,43611.8,5,248587.26,TND,Delivered
OL001417,SO00560,PRD0050,8,8349.9,10,60119.28,TND,Shipped
OL001418,SO00561,PRD0152,6,7719.36,10,41684.54,TND,Pending
OL001419,SO00561,PRD0353,10,4775.43,0,47754.3,TND,Delivered
OL001420,SO00561,PRD0228,3,33887.53,0,101662.59,TND,Delivered
OL001421,SO00562,PRD0451,10,25443.89,0,254438.9,TND,Delivered
OL001422,SO00562,PRD0190,3,16280.14,5,46398.4,TND,Delivered
OL001423,SO00563,PRD0345,3,44810.95,0,134432.85,TND,Delivered
OL001424,SO00563,PRD0151,7,6484.62,0,45392.34,TND,Delivered
OL001425,SO00563,PRD0080,4,24077.52,5,91494.58,TND,Delivered
OL001426,SO00563,PRD0381,1,17844.27,0,17844.27,TND,Pending
OL001427,SO00564,PRD0245,6,44106.12,5,251404.88,TND,Pending
OL001428,SO00564,PRD0317,9,8157.19,0,73414.71,TND,Delivered
OL001429,SO00564,PRD0461,8,13778.08,5,104713.41,TND,Shipped
OL001430,SO00564,PRD0088,8,32981.79,0,263854.32,TND,Shipped
OL001431,SO00565,PRD0343,2,47326.1,0,94652.2,TND,Delivered
OL001432,SO00566,PRD0077,10,17587.16,10,158284.44,TND,Shipped
OL001433,SO00566,PRD0143,4,22829.68,0,91318.72,TND,Delivered
OL001434,SO00567,PRD0431,9,39382.81,10,319000.76,TND,Pending
OL001435,SO00568,PRD0341,2,38014.81,15,64625.18,TND,Delivered
OL001436,SO00568,PRD0017,5,29959.35,5,142306.91,TND,Delivered
OL001437,SO00568,PRD0205,9,49966.22,10,404726.38,TND,Cancelled
OL001438,SO00569,PRD0229,10,25029,5,237775.5,TND,Delivered
OL001439,SO00570,PRD0354,4,633.58,0,2534.32,TND,Pending
OL001440,SO00570,PRD0480,3,32936.9,0,98810.7,TND,Pending
OL001441,SO00571,PRD0047,2,21084.15,15,35843.06,TND,Delivered
OL001442,SO00571,PRD0381,5,17844.27,0,89221.35,TND,Delivered
OL001443,SO00571,PRD0098,10,47441.43,10,426972.87,TND,Delivered
OL001444,SO00572,PRD0275,1,21853.57,0,21853.57,TND,Pending
OL001445,SO00573,PRD0245,8,44106.12,0,352848.96,TND,Delivered
OL001446,SO00573,PRD0060,9,15312.14,5,130918.8,TND,Pending
OL001447,SO00574,PRD0292,7,35799.89,10,225539.31,TND,Delivered
OL001448,SO00574,PRD0005,8,15144.62,10,109041.26,TND,Delivered
OL001449,SO00574,PRD0298,10,11798.63,10,106187.67,TND,Cancelled
OL001450,SO00575,PRD0387,5,39460.21,0,197301.05,TND,Delivered
OL001451,SO00575,PRD0209,9,9833.96,0,88505.64,TND,Delivered
OL001452,SO00575,PRD0308,5,47825.24,0,239126.2,TND,Delivered
OL001453,SO00576,PRD0141,9,38489.62,0,346406.58,TND,Delivered
OL001454,SO00576,PRD0348,3,34369.81,0,103109.43,TND,Delivered
OL001455,SO00576,PRD0288,9,35182.62,0,316643.58,TND,Delivered
OL001456,SO00577,PRD0390,7,45768,5,304357.2,TND,Delivered
OL001457,SO00578,PRD0176,3,42490.18,0,127470.54,TND,Delivered
OL001458,SO00578,PRD0327,4,2872.48,0,11489.92,TND,Delivered
OL001459,SO00578,PRD0352,6,30699.78,10,165778.81,TND,Delivered
OL001460,SO00578,PRD0276,5,18116.79,15,76996.36,TND,Delivered
OL001461,SO00579,PRD0166,4,17663.59,10,63588.92,TND,Shipped
OL001462,SO00579,PRD0081,3,7221.69,5,20581.82,TND,Delivered
OL001463,SO00580,PRD0335,5,19778.63,0,98893.15,TND,Delivered
OL001464,SO00580,PRD0305,5,19941.92,0,99709.6,TND,Delivered
OL001465,SO00580,PRD0404,6,41101.9,10,221950.26,TND,Delivered
OL001466,SO00580,PRD0214,5,5183.45,0,25917.25,TND,Delivered
OL001467,SO00581,PRD0003,1,22779.57,15,19362.63,TND,Delivered
OL001468,SO00581,PRD0391,3,34391.82,15,87699.14,TND,Shipped
