  crm_revenue_history  ·  2880 lignes  ·  8 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
REV002265,ACC0063,2024-09,95852620.94,56455578.3,19667137.99,EUR,Product
REV002266,ACC0063,2024-10,104316422.39,81921291.5,21625811.03,EUR,Service
REV002267,ACC0063,2024-11,125395194.76,95184631.49,37330497.04,EUR,Service
REV002268,ACC0063,2024-12,122007586.99,70968310.08,28239501.17,EUR,Product
REV002269,ACC0071,2022-01,8523901.04,4989498.52,2136918.29,EUR,Product
REV002270,ACC0071,2022-02,8585940.98,6378285.38,2390552,EUR,Maintenance
REV002271,ACC0071,2022-03,9295914.15,6573630.26,970709.22,EUR,Product
REV002272,ACC0071,2022-04,10111444.07,5722999.9,2006775.08,EUR,Service
REV002273,ACC0071,2022-05,9898358.57,7252147.77,2163268.09,EUR,Consulting
REV002274,ACC0071,2022-06,10129435.52,7823713.99,2348722.92,EUR,Product
REV002275,ACC0071,2022-07,8111919.28,4093869.34,1289616.48,EUR,Consulting
REV002276,ACC0071,2022-08,9071257.02,6850237.66,2193913.31,EUR,Service
REV002277,ACC0071,2022-09,8386829.48,5729018.55,2496060.92,EUR,Service
REV002278,ACC0071,2022-10,8311033.27,6910917.31,1614430.79,EUR,Service
REV002279,ACC0071,2022-11,11243516.67,6730877.84,2134901.78,EUR,Service
REV002280,ACC0071,2022-12,10731752.92,5370038.97,1952473.82,EUR,Product
REV002281,ACC0071,2023-01,12184534.32,6806945.53,2040004.07,EUR,Product
REV002282,ACC0071,2023-02,15879830.04,12763397.41,1754774.6,EUR,Maintenance
REV002283,ACC0071,2023-03,16572262.6,10241369.18,3201599.45,EUR,Consulting
REV002284,ACC0071,2023-04,16441403.22,12265857.13,4591072.1,EUR,Product
REV002285,ACC0071,2023-05,17745639.05,10300013.32,3384458.05,EUR,Service
REV002286,ACC0071,2023-06,15442656,10411313.64,3329909.62,EUR,Service
REV002287,ACC0071,2023-07,13662166.77,7238141.72,881919.53,EUR,Service
REV002288,ACC0071,2023-08,15214953.06,12793781.97,820467.03,EUR,Product
REV002289,ACC0071,2023-09,14922012.33,12275832.88,2491016.69,EUR,Product
REV002290,ACC0071,2023-10,15316496.63,12209729.35,1408140.59,EUR,Maintenance
REV002291,ACC0071,2023-11,16525661.86,12604530.39,2731709.64,EUR,Maintenance
REV002292,ACC0071,2023-12,19989271.34,15829214.94,2424104.07,EUR,Service
REV002293,ACC0071,2024-01,20897697.54,12688260.38,2162008.28,EUR,Consulting
REV002294,ACC0071,2024-02,22164202.39,18147590.36,4323461.84,EUR,Product
REV002295,ACC0071,2024-03,26151706.61,13184398.82,4895047.21,EUR,Service
REV002296,ACC0071,2024-04,25166000.6,20110552.58,2566131.22,EUR,Consulting
REV002297,ACC0071,2024-05,22274921.28,12511840.4,2837500.8,EUR,Consulting
REV002298,ACC0071,2024-06,21470883.3,18349602.34,4444203.11,EUR,Product
REV002299,ACC0071,2024-07,24772070.88,17033559.07,3452012.42,EUR,Service
REV002300,ACC0071,2024-08,23943999.57,21470293.96,5955826.97,EUR,Maintenance
REV002301,ACC0071,2024-09,23243448.75,17352257.75,1297036.1,EUR,Product
REV002302,ACC0071,2024-10,26762992.58,23179872.81,6497811.08,EUR,Maintenance
REV002303,ACC0071,2024-11,29003085.51,18744659.13,8335392.94,EUR,Product
REV002304,ACC0071,2024-12,30201756.73,24941935.43,6914484.04,EUR,Service
REV002305,ACC0023,2022-01,40912029.31,34127040.88,4653145.99,EUR,Service
REV002306,ACC0023,2022-02,41313307.92,24520427.65,6615086.32,EUR,Service
REV002307,ACC0023,2022-03,49955155.64,26115743.87,12126525.4,EUR,Consulting
REV002308,ACC0023,2022-04,42084791.73,36923256.63,2419817.03,EUR,Service
REV002309,ACC0023,2022-05,40247930.53,27155168.69,11253229.29,EUR,Product
REV002310,ACC0023,2022-06,41975997.77,35997423.56,9865934.52,EUR,Service
REV002311,ACC0023,2022-07,42519434.6,31352385.73,11930560.95,EUR,Service
REV002312,ACC0023,2022-08,38242043.56,22876567.75,4436296.74,EUR,Product
REV002313,ACC0023,2022-09,41809936.77,34608779.8,7401521.47,EUR,Service
REV002314,ACC0023,2022-10,37597369.4,30031371.74,2422754.19,EUR,Product
REV002315,ACC0023,2022-11,45015576.27,31718046.95,8672795.78,EUR,Service
REV002316,ACC0023,2022-12,49059134.31,40271958.13,14132733.08,EUR,Product
REV002317,ACC0023,2023-01,53185339.09,46384825.46,6623838.64,EUR,Consulting
REV002318,ACC0023,2023-02,57746159.38,42613538.82,5439747.55,EUR,Product
REV002319,ACC0023,2023-03,69954748.83,57929464.07,15495488.42,EUR,Service
REV002320,ACC0023,2023-04,69035818.68,36271355.82,12445656.66,EUR,Product
REV002321,ACC0023,2023-05,59857547.65,37832782.89,7636945.59,EUR,Service
REV002322,ACC0023,2023-06,63016577.87,39061580.55,15791654.65,EUR,Product
REV002323,ACC0023,2023-07,60741745.46,40146921.4,9738361.16,EUR,Service
REV002324,ACC0023,2023-08,58567720.24,44677177.22,15832916.18,EUR,Service
REV002325,ACC0023,2023-09,53666000.1,30831389.48,4236828.14,EUR,Service
REV002326,ACC0023,2023-10,67452705.42,49228411.71,14849366.92,EUR,Maintenance
REV002327,ACC0023,2023-11,69896761.54,62320914.48,13127470.45,EUR,Service
REV002328,ACC0023,2023-12,64448939.83,34032388.38,12294102.13,EUR,Service
REV002329,ACC0023,2024-01,87682761.43,45328661.21,22546477.69,EUR,Product
REV002330,ACC0023,2024-02,90547342.1,53121409.77,7493293.89,EUR,Service
REV002331,ACC0023,2024-03,100557785.89,79024292.59,21657825.75,EUR,Product
REV002332,ACC0023,2024-04,107245293.5,67163584.5,5370943.8,EUR,Consulting
REV002333,ACC0023,2024-05,92964475.59,52705289.99,12520826.99,EUR,Consulting
REV002334,ACC0023,2024-06,101778708.83,55201841.2,27377739.8,EUR,Product
REV002335,ACC0023,2024-07,103051441.53,59125123.7,12734667.58,EUR,Service
REV002336,ACC0023,2024-08,73714189.73,39588724.02,10592405.87,EUR,Product
REV002337,ACC0023,2024-09,97604860.75,77993061.72,20840482.65,EUR,Product
REV002338,ACC0023,2024-10,96427049.57,70522824.97,9394230.89,EUR,Service
REV002339,ACC0023,2024-11,120461304.95,98027087.26,17276477.43,EUR,Consulting
REV002340,ACC0023,2024-12,116278371.75,89387507.76,27316551.46,EUR,Service
REV002341,ACC0074,2022-01,40139466.62,29324101.28,7348079.16,EUR,Product
REV002342,ACC0074,2022-02,35595066.23,18891055.02,1849046.42,EUR,Product
REV002343,ACC0074,2022-03,43806258.39,27355937.15,12571526.27,EUR,Service
REV002344,ACC0074,2022-04,42877815.39,35770002.34,12415846.15,EUR,Service
REV002345,ACC0074,2022-05,43350347.7,34080108.75,10636151.87,EUR,Consulting
REV002346,ACC0074,2022-06,37268037.31,32226094.72,2808269.48,EUR,Service
REV002347,ACC0074,2022-07,40469750.8,22722927.24,8002807.81,EUR,Product
REV002348,ACC0074,2022-08,39821828.6,24362174.98,5505510.97,EUR,Consulting
REV002349,ACC0074,2022-09,40757043.2,21064727.63,10918134.8,EUR,Consulting
REV002350,ACC0074,2022-10,39221035.29,20428858.67,11688125.86,EUR,Product
REV002351,ACC0074,2022-11,41667314.95,35380252.15,2844229.32,EUR,Consulting
REV002352,ACC0074,2022-12,42816871,27381501.39,3794640.07,EUR,Service
REV002353,ACC0074,2023-01,52640220.37,37709375.55,7746796.09,EUR,Product
REV002354,ACC0074,2023-02,53314804.37,47591811.73,14729753.02,EUR,Maintenance
REV002355,ACC0074,2023-03,50148027.63,39930998.04,11544261.53,EUR,Service
REV002356,ACC0074,2023-04,73843408.68,54405135.58,19017763.14,EUR,Consulting
REV002357,ACC0074,2023-05,51468314.96,34572836.55,8883259.16,EUR,Product
REV002358,ACC0074,2023-06,61063447.55,31705761.05,12872482,EUR,Service
REV002359,ACC0074,2023-07,57455894.15,49394082.93,12456803.07,EUR,Product
REV002360,ACC0074,2023-08,49313404.43,29193976.09,10843366.73,EUR,Maintenance
REV002361,ACC0074,2023-09,47324504.42,41194375.05,4681186.87,EUR,Product
REV002362,ACC0074,2023-10,49816137.29,35030078.99,8659555.99,EUR,Maintenance
REV002363,ACC0074,2023-11,68466311.75,37948358.17,10769597.41,EUR,Product
REV002364,ACC0074,2023-12,70937478.72,54274263.72,14188079.19,EUR,Service
REV002365,ACC0074,2024-01,78111199.89,60536929.15,17596771.39,EUR,Consulting
REV002366,ACC0074,2024-02,86067120.8,73379902.86,19448860.94,EUR,Service
REV002367,ACC0074,2024-03,72922078.42,53108290.52,11021467.49,EUR,Service
REV002368,ACC0074,2024-04,92341605.61,58868878.82,6672921.51,EUR,Product
REV002369,ACC0074,2024-05,82952112.75,43100364.57,8650917.31,EUR,Service
REV002370,ACC0074,2024-06,74203425.95,45236937.3,5624965.14,EUR,Maintenance
REV002371,ACC0074,2024-07,76182025.52,55058196.25,4062960.56,EUR,Product
REV002372,ACC0074,2024-08,76274929.55,39434173.46,14132130.25,EUR,Product
REV002373,ACC0074,2024-09,69114484.25,51453930.87,19128067.9,EUR,Product
REV002374,ACC0074,2024-10,81755125.66,48598051.94,12771215.33,EUR,Service
REV002375,ACC0074,2024-11,78311249.47,47941816.42,21051660.63,EUR,Product
REV002376,ACC0074,2024-12,87918934.39,72499888.72,20665398.76,EUR,Maintenance
REV002377,ACC0148,2022-01,10799778.85,5549926.48,2774721.77,EUR,Maintenance
REV002378,ACC0148,2022-02,10294714.16,6927100.65,1949566.27,EUR,Maintenance
REV002379,ACC0148,2022-03,11889919.68,8977736.6,3312985.11,EUR,Service
REV002380,ACC0148,2022-04,11232692.75,6252833.81,3321512.9,EUR,Product
REV002381,ACC0148,2022-05,10782571.03,6008372.8,2206822.35,EUR,Product
REV002382,ACC0148,2022-06,10513348.81,8870720.9,2235512.36,EUR,Consulting
REV002383,ACC0148,2022-07,10101877.76,5774805.46,2646621.26,EUR,Maintenance
REV002384,ACC0148,2022-08,9982941.08,6613644.1,1473817.56,EUR,Product
REV002385,ACC0148,2022-09,10077800.42,7459870.95,1374099.24,EUR,Product
REV002386,ACC0148,2022-10,9836434.99,6042290.18,833598.39,EUR,Consulting
REV002387,ACC0148,2022-11,13554730.73,8950753.79,2268428.99,EUR,Product
REV002388,ACC0148,2022-12,13239298.89,8315173.53,3662773.19,EUR,Product
REV002389,ACC0148,2023-01,12827110.39,10427506.76,2842428.45,EUR,Product
REV002390,ACC0148,2023-02,17842343.44,9526400.8,4275716.74,EUR,Service
REV002391,ACC0148,2023-03,14253345.39,11509451.23,2637379.47,EUR,Service
REV002392,ACC0148,2023-04,17990875.4,12752604.52,2114235.13,EUR,Consulting
REV002393,ACC0148,2023-05,16374659.91,13925857.41,3252400.56,EUR,Service
REV002394,ACC0148,2023-06,17229829.49,13097888.34,1399647.88,EUR,Service
REV002395,ACC0148,2023-07,14887185.36,8380897.7,2596461.54,EUR,Service
REV002396,ACC0148,2023-08,15603336.24,8194282.32,2199769.74,EUR,Consulting
REV002397,ACC0148,2023-09,15574855.45,13717370.23,1581944.83,EUR,Maintenance
REV002398,ACC0148,2023-10,17328682.32,9907233.49,1746207.29,EUR,Product
REV002399,ACC0148,2023-11,19228981.98,15981620.3,2837612.81,EUR,Product
REV002400,ACC0148,2023-12,18035992.16,12787377.72,3694227.38,EUR,Service
REV002401,ACC0148,2024-01,22687379.35,19316670.82,3701537.83,EUR,Product
REV002402,ACC0148,2024-02,25769870.44,20850037.82,1341674.14,EUR,Service
REV002403,ACC0148,2024-03,26246176.13,20809553.32,2806121.87,EUR,Product
REV002404,ACC0148,2024-04,29803763.07,21041880.17,4257965.72,EUR,Service
REV002405,ACC0148,2024-05,28230439.98,17834717.46,8191626.29,EUR,Service
REV002406,ACC0148,2024-06,25197670.63,14104880.05,5830749.77,EUR,Maintenance
REV002407,ACC0148,2024-07,25458053.21,12796528.62,1815142.62,EUR,Product
REV002408,ACC0148,2024-08,24816989.45,14971028.52,5857866.02,EUR,Maintenance
REV002409,ACC0148,2024-09,22928623.54,18735715.53,2735176.87,EUR,Maintenance
REV002410,ACC0148,2024-10,25902612.27,13272175.87,7144893.09,EUR,Consulting
REV002411,ACC0148,2024-11,26213348.8,18197071.01,2768427.99,EUR,Maintenance
REV002412,ACC0148,2024-12,31774149.2,26599161.04,5287030.09,EUR,Maintenance
REV002413,ACC0157,2022-01,39996827.8,28701587.99,8891041.87,EUR,Service
REV002414,ACC0157,2022-02,45018798.85,24575892.85,12724114.36,EUR,Product
REV002415,ACC0157,2022-03,44788516.59,24055545.58,7749378.72,EUR,Consulting
REV002416,ACC0157,2022-04,51654763.38,36510516.07,9068616.81,EUR,Maintenance
REV002417,ACC0157,2022-05,39023107.39,34498208.29,9794980.1,EUR,Service
REV002418,ACC0157,2022-06,44018890.59,39149064.53,5984408.2,EUR,Service
REV002419,ACC0157,2022-07,41970153.47,33951451.82,10018491.3,EUR,Service
REV002420,ACC0157,2022-08,38526895.85,27029465.18,6276594.95,EUR,Product
REV002421,ACC0157,2022-09,40314894.09,35382932.62,5511322.8,EUR,Product
REV002422,ACC0157,2022-10,40268983.38,28224830.67,11580858.49,EUR,Product
REV002423,ACC0157,2022-11,47391343.09,37893841.88,14124285.28,EUR,Maintenance
REV002424,ACC0157,2022-12,48300743.73,38599095.4,3963818.87,EUR,Service
REV002425,ACC0157,2023-01,53474102.36,33730086.07,3577530.25,EUR,Service
REV002426,ACC0157,2023-02,48624869.01,27941137.62,2738093.99,EUR,Product
REV002427,ACC0157,2023-03,54942939.51,32955390.32,7367977.92,EUR,Product
REV002428,ACC0157,2023-04,55511291.58,49120462.04,4979887.89,EUR,Consulting
REV002429,ACC0157,2023-05,51112157.31,34580047.58,8597257.99,EUR,Service
REV002430,ACC0157,2023-06,50003847.95,27572203.5,9325492.1,EUR,Service
REV002431,ACC0157,2023-07,48597597.85,30537815.01,10889466.8,EUR,Service
REV002432,ACC0157,2023-08,50414654.31,26328862.78,8477703.51,EUR,Product
REV002433,ACC0157,2023-09,47854474.31,37020496.28,12221445.06,EUR,Maintenance
REV002434,ACC0157,2023-10,44348311.76,25537216.08,6335352.74,EUR,Maintenance
REV002435,ACC0157,2023-11,53286615.65,29547729.47,4374759.07,EUR,Maintenance
REV002436,ACC0157,2023-12,64180750.09,50365775.5,18300623.63,EUR,Product
REV002437,ACC0157,2024-01,62938469.08,55504055.07,6606458.01,EUR,Service
REV002438,ACC0157,2024-02,71821343.76,38255481.69,20145446.4,EUR,Service
REV002439,ACC0157,2024-03,73953902.02,54456134.66,19732100.29,EUR,Service
REV002440,ACC0157,2024-04,64170289.81,40090735.16,18153349.33,EUR,Product
REV002441,ACC0157,2024-05,72431388.38,53458976.66,14709552.62,EUR,Service
REV002442,ACC0157,2024-06,63977896.69,41263813.76,6830945.79,EUR,Product
REV002443,ACC0157,2024-07,51022128.82,31156712.81,9957330.82,EUR,Service
REV002444,ACC0157,2024-08,48851080.77,33558800.46,3568997.52,EUR,Maintenance
REV002445,ACC0157,2024-09,48669449.78,38863756.73,12067875.32,EUR,Service
REV002446,ACC0157,2024-10,54947132.71,38382427.68,12897368.75,EUR,Service
REV002447,ACC0157,2024-11,67509514.14,43366622.57,12684167.91,EUR,Service
REV002448,ACC0157,2024-12,73127063.88,51381658.9,18974088.03,EUR,Service
REV002449,ACC0147,2022-01,30146256.77,26504952.06,9013544.34,EUR,Maintenance
REV002450,ACC0147,2022-02,32148871.1,23671386.47,5619149.05,EUR,Product
REV002451,ACC0147,2022-03,32982064.27,22511505.93,9710172.34,EUR,Product
REV002452,ACC0147,2022-04,34521575.63,25316349.11,2114759.09,EUR,Consulting
REV002453,ACC0147,2022-05,33098235.86,19387441.36,2980315.08,EUR,Product
REV002454,ACC0147,2022-06,28838888.39,20841839.46,8142508.36,EUR,Service
REV002455,ACC0147,2022-07,24243294.22,14932295.64,2465176.37,EUR,Product
REV002456,ACC0147,2022-08,22378996.65,17794032.18,6171722.67,EUR,Product
REV002457,ACC0147,2022-09,27851143.56,18341012.24,4618580.74,EUR,Service
REV002458,ACC0147,2022-10,23952260.09,12037234.04,1305390.95,EUR,Service
REV002459,ACC0147,2022-11,23581359.65,15668682.59,7062718.13,EUR,Maintenance
REV002460,ACC0147,2022-12,28046300.91,24871225.57,4050062.31,EUR,Maintenance
REV002461,ACC0147,2023-01,30570196.66,17266710.32,9113511.69,EUR,Consulting
REV002462,ACC0147,2023-02,37031013.7,30179441.82,7822976.01,EUR,Product
REV002463,ACC0147,2023-03,37552185.36,27503648.28,10589071.2,EUR,Consulting
REV002464,ACC0147,2023-04,27220061.91,19458914.13,4632591.6,EUR,Maintenance
REV002465,ACC0147,2023-05,30857210.92,24840765.27,2573979.71,EUR,Product
REV002466,ACC0147,2023-06,29711561.56,17203723.47,1567978.75,EUR,Product
REV002467,ACC0147,2023-07,24057267.09,19527260.96,5075163.03,EUR,Consulting
REV002468,ACC0147,2023-08,24269989.84,19517830.27,6675059.94,EUR,Service
REV002469,ACC0147,2023-09,25403446.46,22523938.78,1476331.11,EUR,Product
REV002470,ACC0147,2023-10,24703245.51,14147091.97,2793779.75,EUR,Consulting
REV002471,ACC0147,2023-11,28593785.99,16648262.67,3860530.84,EUR,Maintenance
REV002472,ACC0147,2023-12,28837720.81,20906443.56,2252695.64,EUR,Service
REV002473,ACC0147,2024-01,37204043.4,23204711,9861058.05,EUR,Service
REV002474,ACC0147,2024-02,39559948.41,22649108.43,2265690.01,EUR,Service
REV002475,ACC0147,2024-03,38715337.86,22997514.06,7330074.33,EUR,Product
REV002476,ACC0147,2024-04,34108653.22,24682538.29,7894770.97,EUR,Product
REV002477,ACC0147,2024-05,32055486.13,20852282.99,6618809.35,EUR,Service
REV002478,ACC0147,2024-06,32589510.49,20701516.3,4477902.98,EUR,Service
REV002479,ACC0147,2024-07,29417726.79,26297886.91,5534098.57,EUR,Service
REV002480,ACC0147,2024-08,23250893.28,13177861.45,4781923.15,EUR,Service
REV002481,ACC0147,2024-09,29678680.64,23798805.96,8320389.01,EUR,Product
REV002482,ACC0147,2024-10,27769591.12,21541954.61,3724276.29,EUR,Service
REV002483,ACC0147,2024-11,27534462.46,19151442.79,4551556.67,EUR,Service
REV002484,ACC0147,2024-12,28840117.43,16838010.86,7125765.73,EUR,Service
REV002485,ACC0107,2022-01,43819336.39,35503440.55,3169220.8,EUR,Product
REV002486,ACC0107,2022-02,41244190.37,24252554.32,10455666.18,EUR,Service
REV002487,ACC0107,2022-03,42921063.79,37941071.93,9146019.78,EUR,Maintenance
REV002488,ACC0107,2022-04,47221002.76,39759429.18,4627523.82,EUR,Service
REV002489,ACC0107,2022-05,47380685.81,23936458.31,11980339.32,EUR,Maintenance
REV002490,ACC0107,2022-06,43488673.91,22321133.82,2989801.49,EUR,Product
REV002491,ACC0107,2022-07,39417575.55,21384227.83,5005522.14,EUR,Consulting
REV002492,ACC0107,2022-08,32670276.55,18933204.76,9570921.59,EUR,Service
REV002493,ACC0107,2022-09,33796508.76,19010993.93,2320010.01,EUR,Consulting
REV002494,ACC0107,2022-10,31886651.03,26963438.37,5776063.34,EUR,Service
REV002495,ACC0107,2022-11,33867767.07,27774657.52,4948702.34,EUR,Maintenance
REV002496,ACC0107,2022-12,39574098.96,30931681.4,2162211.73,EUR,Maintenance
REV002497,ACC0107,2023-01,34290873.29,30598026.15,7361167.89,EUR,Service
REV002498,ACC0107,2023-02,49184553.55,34059468.79,8980061.38,EUR,Consulting
REV002499,ACC0107,2023-03,46745225.08,30504444.26,9502099.14,EUR,Service
REV002500,ACC0107,2023-04,38395154.57,26140812.67,11305532.76,EUR,Service
REV002501,ACC0107,2023-05,38950851.26,25620365.81,2386270.5,EUR,Product
REV002502,ACC0107,2023-06,36094857.13,22458980.24,7892381.93,EUR,Product
REV002503,ACC0107,2023-07,34112272.69,24000265.42,5005583.02,EUR,Service
REV002504,ACC0107,2023-08,35540541.52,30723682.47,7289808.31,EUR,Service
REV002505,ACC0107,2023-09,28880186.25,22117290.51,6880137.47,EUR,Service
REV002506,ACC0107,2023-10,32185809.65,18609439.3,7790742.44,EUR,Service
REV002507,ACC0107,2023-11,30208827.26,15190363.91,2383714.5,EUR,Service
REV002508,ACC0107,2023-12,33376230.53,29572184.24,7308788.43,EUR,Product
REV002509,ACC0107,2024-01,35012082.54,28827190.78,8141687.34,EUR,Consulting
REV002510,ACC0107,2024-02,45606668.91,30538417.67,6160682.39,EUR,Service
REV002511,ACC0107,2024-03,38357146.47,29732311.05,10236407.83,EUR,Maintenance
REV002512,ACC0107,2024-04,36241408.6,31572026.41,6557388.98,EUR,Maintenance
REV002513,ACC0107,2024-05,35596352.85,24551270.77,10160657.95,EUR,Service
REV002514,ACC0107,2024-06,35365245.15,29423223.72,9906092.37,EUR,Service
REV002515,ACC0107,2024-07,29526489.81,24557503.84,8480691.84,EUR,Consulting
REV002516,ACC0107,2024-08,30067782.43,18299756.32,5233178.94,EUR,Product
REV002517,ACC0107,2024-09,26839882.1,15575339.9,4629894.64,EUR,Maintenance
REV002518,ACC0107,2024-10,24877977.81,20053790.52,3424765.7,EUR,Service
REV002519,ACC0107,2024-11,24857061.31,21097456.51,2882411,EUR,Service
REV002520,ACC0107,2024-12,27155772.9,17759993.58,3118045.89,EUR,Service
REV002521,ACC0175,2022-01,25398948.16,17196294.03,1767174.79,EUR,Service
REV002522,ACC0175,2022-02,23135711.95,14113489.76,3721104.13,EUR,Product
REV002523,ACC0175,2022-03,23350003.74,14661152.4,1378110.83,EUR,Service
REV002524,ACC0175,2022-04,25164236.91,15011348.4,4373261.19,EUR,Service
REV002525,ACC0175,2022-05,27210957.77,13665997.51,6292364.22,EUR,Maintenance
REV002526,ACC0175,2022-06,22120321.12,13845733.42,2361292.67,EUR,Service
REV002527,ACC0175,2022-07,18161690.75,11498283.81,1030610.38,EUR,Service
REV002528,ACC0175,2022-08,19605482.88,16601135.56,1139755.61,EUR,Consulting
REV002529,ACC0175,2022-09,17490693.05,12418231.61,2512527.12,EUR,Service
REV002530,ACC0175,2022-10,19552392.69,17009900.11,3814407.33,EUR,Product
REV002531,ACC0175,2022-11,21954442.8,16309187.79,2457111.9,EUR,Service
REV002532,ACC0175,2022-12,20684470.11,10697175.39,5785463.54,EUR,Maintenance
REV002533,ACC0175,2023-01,26010339.52,13308716.18,2740260.56,EUR,Product
REV002534,ACC0175,2023-02,28092665.1,15028015.25,1413819.24,EUR,Consulting
REV002535,ACC0175,2023-03,23738561.22,13943303.56,5998721.78,EUR,Maintenance
REV002536,ACC0175,2023-04,24901924.26,12908057.49,5840089.78,EUR,Product
REV002537,ACC0175,2023-05,21417022.82,13800822.41,2304798.15,EUR,Service
REV002538,ACC0175,2023-06,19871549.02,11542118.88,2440978.17,EUR,Service
REV002539,ACC0175,2023-07,18208437.02,11151813.03,2854360,EUR,Maintenance
REV002540,ACC0175,2023-08,21808024.99,14341791.88,3445033.42,EUR,Product
REV002541,ACC0175,2023-09,17655316.42,10370100.95,4665910.49,EUR,Product
REV002542,ACC0175,2023-10,15375349.03,11195568.6,2592810.6,EUR,Product
REV002543,ACC0175,2023-11,19363486.44,14287428.09,4756444.78,EUR,Maintenance
REV002544,ACC0175,2023-12,20639893.2,17054467.04,1307394.38,EUR,Product
REV002545,ACC0175,2024-01,20587994.83,11768421.22,3547481.54,EUR,Product
REV002546,ACC0175,2024-02,23353291.67,19839578.02,3082038.54,EUR,Service
REV002547,ACC0175,2024-03,22518152.08,20056947.03,2602934.08,EUR,Consulting
REV002548,ACC0175,2024-04,20303973.49,11794046.98,2011678.57,EUR,Product
REV002549,ACC0175,2024-05,22039481.02,18376755.47,3455328.9,EUR,Product
REV002550,ACC0175,2024-06,20381573.98,17220074.1,2910513.12,EUR,Maintenance
REV002551,ACC0175,2024-07,19762568.76,13620824.27,3903315.37,EUR,Consulting
REV002552,ACC0175,2024-08,19816234.24,12634342.21,4743021.56,EUR,Service
REV002553,ACC0175,2024-09,17205022.25,9864833.23,996619.51,EUR,Maintenance
REV002554,ACC0175,2024-10,18554938.36,13195213.43,2477641.58,EUR,Maintenance
REV002555,ACC0175,2024-11,18458197.81,9675510.92,1316053.08,EUR,Maintenance
REV002556,ACC0175,2024-12,18847799.45,10326710.27,1695927.72,EUR,Product
REV002557,ACC0140,2022-01,2264640.09,1493871.48,166933.88,EUR,Product
REV002558,ACC0140,2022-02,2888162.84,1977491.27,407169.96,EUR,Service
REV002559,ACC0140,2022-03,3016158.48,2136546.88,375206.99,EUR,Maintenance
REV002560,ACC0140,2022-04,2772916.94,2394942.51,310885.91,EUR,Service
REV002561,ACC0140,2022-05,2336617.33,1636144.95,122077.48,EUR,Consulting
REV002562,ACC0140,2022-06,2176120.18,1513951.9,144787.16,EUR,Product
REV002563,ACC0140,2022-07,2655726.61,2180505.11,401321.77,EUR,Service
REV002564,ACC0140,2022-08,2636331.43,1768784.16,158726.39,EUR,Product
REV002565,ACC0140,2022-09,2657676.76,1812608.59,269079.77,EUR,Service
REV002566,ACC0140,2022-10,2626860.77,2081262.92,467771.88,EUR,Product
REV002567,ACC0140,2022-11,2836999.23,1430562.58,322215.88,EUR,Maintenance
REV002568,ACC0140,2022-12,3288801.68,2867435.91,434584.92,EUR,Product
REV002569,ACC0140,2023-01,3944553.71,3042660.51,1053172.85,EUR,Consulting
REV002570,ACC0140,2023-02,3827307.59,2700659.59,779181.57,EUR,Product
REV002571,ACC0140,2023-03,4040689.7,3421448.07,761751.86,EUR,Maintenance
REV002572,ACC0140,2023-04,4391737.78,2880910.3,1302181.15,EUR,Product
REV002573,ACC0140,2023-05,4806982.83,4226728.35,754723.51,EUR,Maintenance
REV002574,ACC0140,2023-06,3920151.07,3259416.81,1125245.39,EUR,Consulting
REV002575,ACC0140,2023-07,4340781.09,3713551.21,814792.71,EUR,Maintenance
REV002576,ACC0140,2023-08,4675104.02,3436432.7,261753.21,EUR,Consulting
REV002577,ACC0140,2023-09,3263937.21,2900618.9,190674.58,EUR,Service
REV002578,ACC0140,2023-10,4070364.65,3196450.75,551817.26,EUR,Service
REV002579,ACC0140,2023-11,4521241.32,3390921.07,287194.98,EUR,Maintenance
REV002580,ACC0140,2023-12,5431405.94,4125638.61,1492187.69,EUR,Service
REV002581,ACC0140,2024-01,6284134.37,4645525.27,1292097.58,EUR,Service
REV002582,ACC0140,2024-02,6289853.2,5214340.95,574157.41,EUR,Product
REV002583,ACC0140,2024-03,7627141.31,6405841.24,1143214.27,EUR,Product
REV002584,ACC0140,2024-04,6845137.56,4627769.94,1442043,EUR,Product
REV002585,ACC0140,2024-05,6354578.61,4075113.95,1596737.59,EUR,Maintenance
REV002586,ACC0140,2024-06,6346190.3,3702317.6,576475.87,EUR,Product
REV002587,ACC0140,2024-07,5161898.05,4369818.85,1068455.44,EUR,Service
REV002588,ACC0140,2024-08,6694778.87,4221347.15,371546.25,EUR,Product
REV002589,ACC0140,2024-09,6407027.53,3404402.48,1837809.03,EUR,Product
REV002590,ACC0140,2024-10,7627733.21,6420487.12,2161090.02,EUR,Product
REV002591,ACC0140,2024-11,7070422.91,6104788.74,885493.48,EUR,Consulting
REV002592,ACC0140,2024-12,7439979.98,4426829.27,2171922.83,EUR,Consulting
REV002593,ACC0114,2022-01,3052064.04,2173907.9,693441.59,EUR,Product
REV002594,ACC0114,2022-02,2994262.04,2484704.04,598854.69,EUR,Consulting
REV002595,ACC0114,2022-03,3308120.66,2430691.66,599956.81,EUR,Maintenance
REV002596,ACC0114,2022-04,3227200.61,2437291.31,425520.39,EUR,Service
REV002597,ACC0114,2022-05,3518415.91,1906950.42,930639.74,EUR,Service
REV002598,ACC0114,2022-06,2449753.42,1408896.22,438028.07,EUR,Product
